id_meetlocatie,versie_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,incomplete_waarnemingen_intensiteit,incomplete_waarnemingen_snelheid,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,gebruikte_rekenmethode_intensiteit,gebruikte_rekenmethode_snelheid,spreiding_intensiteit,spreiding_snelheid,kwaliteitsindicator_intensiteit,kwaliteitsindicator_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,standaard_rekenmethode,gebruikte_meetapparatuur,naam_meetlocatie_mst,totaal_aantal_rijstroken,rijrichting,nauwkeurigheid,meetperiode,rijstrook_rijbaan,voertuigcategorie,start_locatie_latitude,start_locatie_longitude,landcode,versie_vild,subversie_vild,richting_in_vild,locatiecode_vild,afstand_tot_vild_locatie,wegnummer_vild,wegnaam_vild,1e_naam_vild,2e_naam_vild,specifieke_baan,naam_meetlocatie,voorganger,opvolger,locatie_latitude_openlr,locatie_longitude_openlr,positie_tov_weg,positie_tov_rijrichting,afstand_vanaf_het_referentiepunt,wegclassificatie_1,wegclassificatie_2,hoek_graden_van_ref_punt_naar_exacte_loc,laagste_wegclassificatie,afstand_tussen_eerste_en_laatste_punt_ref_lijn,starttijd_leveringsperiode,gecalculeerde_starttijd_leveringsperiode,type_referentiewaarde,referentiewaarde_gem_intensiteit,referentiewaarde_gem_snelheid
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 01:00:00,2019-10-15 01:15:00,0.0,0.0,0.0,0.0,15.0,12.0,,,,,,,0,0,108,111.64,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 01:00:00,2019-10-15 01:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,240,102.27,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 01:15:00,2019-10-15 01:30:00,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,0,0,4,123.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 01:15:00,2019-10-15 01:30:00,0.0,0.0,0.0,0.0,15.0,6.0,,,,,,,0,0,48,111.45,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 01:15:00,2019-10-15 01:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,236,98.59,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 01:30:00,2019-10-15 01:45:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 01:30:00,2019-10-15 01:45:00,0.0,0.0,0.0,0.0,15.0,11.0,,,,,,,0,0,64,106.36,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 01:30:00,2019-10-15 01:45:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,196,96.79,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 01:45:00,2019-10-15 02:00:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 01:45:00,2019-10-15 02:00:00,0.0,0.0,0.0,0.0,15.0,12.0,,,,,,,0,0,80,122.39,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 01:45:00,2019-10-15 02:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,224,100.07,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 02:00:00,2019-10-15 02:15:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 02:00:00,2019-10-15 02:15:00,0.0,0.0,0.0,0.0,15.0,10.0,,,,,,,0,0,48,106.6,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 02:00:00,2019-10-15 02:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,200,100.47,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 02:15:00,2019-10-15 02:30:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 02:15:00,2019-10-15 02:30:00,0.0,0.0,0.0,0.0,15.0,10.0,,,,,,,0,0,60,101.94,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 02:15:00,2019-10-15 02:30:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,204,96.79,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 02:30:00,2019-10-15 02:45:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 02:30:00,2019-10-15 02:45:00,0.0,0.0,0.0,0.0,15.0,6.0,,,,,,,0,0,28,120.73,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 02:30:00,2019-10-15 02:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,164,94.83,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 02:45:00,2019-10-15 03:00:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 02:45:00,2019-10-15 03:00:00,0.0,0.0,0.0,0.0,15.0,9.0,,,,,,,0,0,48,110.89,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 02:45:00,2019-10-15 03:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,160,97.18,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 03:00:00,2019-10-15 03:15:00,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,0,0,4,122.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 03:00:00,2019-10-15 03:15:00,0.0,0.0,0.0,0.0,15.0,9.0,,,,,,,0,0,44,112.72,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 03:00:00,2019-10-15 03:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,176,99.81,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 03:15:00,2019-10-15 03:30:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 03:15:00,2019-10-15 03:30:00,0.0,0.0,0.0,0.0,15.0,5.0,,,,,,,0,0,24,108.31,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 03:15:00,2019-10-15 03:30:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,180,101.41,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 03:30:00,2019-10-15 03:45:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 03:30:00,2019-10-15 03:45:00,0.0,0.0,0.0,0.0,15.0,6.0,,,,,,,0,0,40,109.95,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 03:30:00,2019-10-15 03:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,172,94.76,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 03:45:00,2019-10-15 04:00:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 03:45:00,2019-10-15 04:00:00,0.0,0.0,0.0,0.0,15.0,6.0,,,,,,,0,0,24,111.94,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 03:45:00,2019-10-15 04:00:00,0.0,0.0,0.0,0.0,15.0,12.0,,,,,,,0,0,100,96.53,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 04:00:00,2019-10-15 04:15:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 04:00:00,2019-10-15 04:15:00,0.0,0.0,0.0,0.0,15.0,8.0,,,,,,,0,0,56,122.92,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 04:00:00,2019-10-15 04:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,204,96.95,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 04:15:00,2019-10-15 04:30:00,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,0,0,4,130.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 04:15:00,2019-10-15 04:30:00,0.0,0.0,0.0,0.0,15.0,8.0,,,,,,,0,0,44,110.81,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 04:15:00,2019-10-15 04:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,216,97.63,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 04:30:00,2019-10-15 04:45:00,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,0,0,4,123.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 04:30:00,2019-10-15 04:45:00,0.0,0.0,0.0,0.0,15.0,9.0,,,,,,,0,0,52,112.73,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 04:30:00,2019-10-15 04:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,336,98.21,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,10.0,,,,,,,0,0,72,112.78,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F5A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,372,98.91,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F1A,2019-10-15 05:00:00,2019-10-15 05:15:00,0.0,0.0,0.0,0.0,15.0,2.0,,,,,,,0,0,8,146.2,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0150ra,1,F3A,2019-10-15 05:00:00,2019-10-15 05:15:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,136,110.83,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0150ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.96357,4.40558,8,5.18,A,negative,7407,4535,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 15.0,,,,,,,,,,,,,,,,,
