start_meetperiode;eind_meetperiode;gebruikte_minuten_intensiteit;gem_intensiteit;gem_snelheid;naam_meetlocatie_mst;totaal_aantal_rijstroken;rijrichting;rijstrook_rijbaan;start_locatie_latitude;start_locatie_longitude
2019-06-19 03:43:00;2019-06-19 03:44:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:43:00;2019-06-19 03:44:00;1;60;132;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:43:00;2019-06-19 03:44:00;1;60;105;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:43:00;2019-06-19 03:44:00;1;120;124;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:43:00;2019-06-19 03:44:00;1;300;109;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:44:00;2019-06-19 03:45:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:44:00;2019-06-19 03:45:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:44:00;2019-06-19 03:45:00;1;60;125;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:44:00;2019-06-19 03:45:00;1;420;121;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:44:00;2019-06-19 03:45:00;1;360;96;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:45:00;2019-06-19 03:46:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:45:00;2019-06-19 03:46:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:45:00;2019-06-19 03:46:00;1;120;119;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:45:00;2019-06-19 03:46:00;1;180;121;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:45:00;2019-06-19 03:46:00;1;360;103;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:46:00;2019-06-19 03:47:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:46:00;2019-06-19 03:47:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:46:00;2019-06-19 03:47:00;1;60;118;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:46:00;2019-06-19 03:47:00;1;240;120;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:46:00;2019-06-19 03:47:00;1;360;106;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:47:00;2019-06-19 03:48:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:47:00;2019-06-19 03:48:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:47:00;2019-06-19 03:48:00;1;60;127;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:47:00;2019-06-19 03:48:00;1;360;124;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:47:00;2019-06-19 03:48:00;1;540;106;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:48:00;2019-06-19 03:49:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:48:00;2019-06-19 03:49:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:48:00;2019-06-19 03:49:00;1;240;123;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:48:00;2019-06-19 03:49:00;1;300;119;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:48:00;2019-06-19 03:49:00;1;180;90;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:49:00;2019-06-19 03:50:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:49:00;2019-06-19 03:50:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:49:00;2019-06-19 03:50:00;1;60;127;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:49:00;2019-06-19 03:50:00;1;360;117;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:49:00;2019-06-19 03:50:00;1;480;107;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:50:00;2019-06-19 03:51:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:50:00;2019-06-19 03:51:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:50:00;2019-06-19 03:51:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:50:00;2019-06-19 03:51:00;1;360;120;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:50:00;2019-06-19 03:51:00;1;240;95;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:51:00;2019-06-19 03:52:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:51:00;2019-06-19 03:52:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:51:00;2019-06-19 03:52:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:51:00;2019-06-19 03:52:00;1;300;126;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:51:00;2019-06-19 03:52:00;1;420;109;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:52:00;2019-06-19 03:53:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:52:00;2019-06-19 03:53:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:52:00;2019-06-19 03:53:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:52:00;2019-06-19 03:53:00;1;180;127;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:52:00;2019-06-19 03:53:00;1;420;96;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:53:00;2019-06-19 03:54:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:53:00;2019-06-19 03:54:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:53:00;2019-06-19 03:54:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:53:00;2019-06-19 03:54:00;1;180;121;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:53:00;2019-06-19 03:54:00;1;300;100;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:54:00;2019-06-19 03:55:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:54:00;2019-06-19 03:55:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:54:00;2019-06-19 03:55:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:54:00;2019-06-19 03:55:00;1;300;120;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:54:00;2019-06-19 03:55:00;1;420;102;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:55:00;2019-06-19 03:56:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:55:00;2019-06-19 03:56:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:55:00;2019-06-19 03:56:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:55:00;2019-06-19 03:56:00;1;180;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:55:00;2019-06-19 03:56:00;1;360;114;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:56:00;2019-06-19 03:57:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:56:00;2019-06-19 03:57:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:56:00;2019-06-19 03:57:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:56:00;2019-06-19 03:57:00;1;420;124;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:56:00;2019-06-19 03:57:00;1;420;108;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:57:00;2019-06-19 03:58:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:57:00;2019-06-19 03:58:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:57:00;2019-06-19 03:58:00;1;120;126;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:57:00;2019-06-19 03:58:00;1;180;111;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:57:00;2019-06-19 03:58:00;1;420;98;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:58:00;2019-06-19 03:59:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:58:00;2019-06-19 03:59:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:58:00;2019-06-19 03:59:00;1;60;129;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:58:00;2019-06-19 03:59:00;1;360;110;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:58:00;2019-06-19 03:59:00;1;120;92;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 03:59:00;2019-06-19 04:00:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 03:59:00;2019-06-19 04:00:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 03:59:00;2019-06-19 04:00:00;1;120;125;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 03:59:00;2019-06-19 04:00:00;1;300;113;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 03:59:00;2019-06-19 04:00:00;1;300;101;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:00:00;2019-06-19 04:01:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:00:00;2019-06-19 04:01:00;1;60;132;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:00:00;2019-06-19 04:01:00;1;240;118;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:00:00;2019-06-19 04:01:00;1;480;119;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:00:00;2019-06-19 04:01:00;1;300;106;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:01:00;2019-06-19 04:02:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:01:00;2019-06-19 04:02:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:01:00;2019-06-19 04:02:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:01:00;2019-06-19 04:02:00;1;120;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:01:00;2019-06-19 04:02:00;1;300;95;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:02:00;2019-06-19 04:03:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:02:00;2019-06-19 04:03:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:02:00;2019-06-19 04:03:00;1;180;127;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:02:00;2019-06-19 04:03:00;1;360;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:02:00;2019-06-19 04:03:00;1;480;109;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:03:00;2019-06-19 04:04:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:03:00;2019-06-19 04:04:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:03:00;2019-06-19 04:04:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:03:00;2019-06-19 04:04:00;1;300;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:03:00;2019-06-19 04:04:00;1;300;105;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:04:00;2019-06-19 04:05:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:04:00;2019-06-19 04:05:00;1;60;125;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:04:00;2019-06-19 04:05:00;1;180;124;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:04:00;2019-06-19 04:05:00;1;360;126;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:04:00;2019-06-19 04:05:00;1;300;103;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:05:00;2019-06-19 04:06:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:05:00;2019-06-19 04:06:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:05:00;2019-06-19 04:06:00;1;60;122;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:05:00;2019-06-19 04:06:00;1;360;117;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:05:00;2019-06-19 04:06:00;1;540;105;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:06:00;2019-06-19 04:07:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:06:00;2019-06-19 04:07:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:06:00;2019-06-19 04:07:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:06:00;2019-06-19 04:07:00;1;240;105;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:06:00;2019-06-19 04:07:00;1;360;95;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:07:00;2019-06-19 04:08:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:07:00;2019-06-19 04:08:00;1;60;130;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:07:00;2019-06-19 04:08:00;1;240;130;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:07:00;2019-06-19 04:08:00;1;540;118;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:07:00;2019-06-19 04:08:00;1;540;104;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:08:00;2019-06-19 04:09:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:08:00;2019-06-19 04:09:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:08:00;2019-06-19 04:09:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:08:00;2019-06-19 04:09:00;1;300;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:08:00;2019-06-19 04:09:00;1;480;108;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:09:00;2019-06-19 04:10:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:09:00;2019-06-19 04:10:00;1;60;125;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:09:00;2019-06-19 04:10:00;1;180;129;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:09:00;2019-06-19 04:10:00;1;300;118;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:09:00;2019-06-19 04:10:00;1;540;106;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:10:00;2019-06-19 04:11:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:10:00;2019-06-19 04:11:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:10:00;2019-06-19 04:11:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:10:00;2019-06-19 04:11:00;1;480;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:10:00;2019-06-19 04:11:00;1;300;97;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:11:00;2019-06-19 04:12:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:11:00;2019-06-19 04:12:00;1;60;148;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:11:00;2019-06-19 04:12:00;1;360;122;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:11:00;2019-06-19 04:12:00;1;120;100;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:11:00;2019-06-19 04:12:00;1;600;101;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:12:00;2019-06-19 04:13:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:12:00;2019-06-19 04:13:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:12:00;2019-06-19 04:13:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:12:00;2019-06-19 04:13:00;1;300;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:12:00;2019-06-19 04:13:00;1;420;116;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:13:00;2019-06-19 04:14:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:13:00;2019-06-19 04:14:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:13:00;2019-06-19 04:14:00;1;120;131;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:13:00;2019-06-19 04:14:00;1;600;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:13:00;2019-06-19 04:14:00;1;480;97;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:14:00;2019-06-19 04:15:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:14:00;2019-06-19 04:15:00;1;60;127;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:14:00;2019-06-19 04:15:00;1;120;125;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:14:00;2019-06-19 04:15:00;1;300;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:14:00;2019-06-19 04:15:00;1;480;101;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:15:00;2019-06-19 04:16:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:15:00;2019-06-19 04:16:00;1;60;125;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:15:00;2019-06-19 04:16:00;1;180;108;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:15:00;2019-06-19 04:16:00;1;120;118;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:15:00;2019-06-19 04:16:00;1;420;108;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:16:00;2019-06-19 04:17:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:16:00;2019-06-19 04:17:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:16:00;2019-06-19 04:17:00;1;120;121;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:16:00;2019-06-19 04:17:00;1;480;124;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:16:00;2019-06-19 04:17:00;1;420;93;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:17:00;2019-06-19 04:18:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:17:00;2019-06-19 04:18:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:17:00;2019-06-19 04:18:00;1;60;129;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:17:00;2019-06-19 04:18:00;1;420;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:17:00;2019-06-19 04:18:00;1;420;104;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:18:00;2019-06-19 04:19:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:18:00;2019-06-19 04:19:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:18:00;2019-06-19 04:19:00;1;0;-1;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:18:00;2019-06-19 04:19:00;1;0;-1;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:18:00;2019-06-19 04:19:00;1;540;118;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:19:00;2019-06-19 04:20:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:19:00;2019-06-19 04:20:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:19:00;2019-06-19 04:20:00;1;360;128;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:19:00;2019-06-19 04:20:00;1;480;121;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:19:00;2019-06-19 04:20:00;1;300;100;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:20:00;2019-06-19 04:21:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:20:00;2019-06-19 04:21:00;1;60;120;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:20:00;2019-06-19 04:21:00;1;300;127;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:20:00;2019-06-19 04:21:00;1;360;120;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:20:00;2019-06-19 04:21:00;1;240;90;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:21:00;2019-06-19 04:22:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:21:00;2019-06-19 04:22:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:21:00;2019-06-19 04:22:00;1;300;125;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:21:00;2019-06-19 04:22:00;1;360;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:21:00;2019-06-19 04:22:00;1;480;100;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:22:00;2019-06-19 04:23:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:22:00;2019-06-19 04:23:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:22:00;2019-06-19 04:23:00;1;180;127;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:22:00;2019-06-19 04:23:00;1;720;121;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:22:00;2019-06-19 04:23:00;1;600;103;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:23:00;2019-06-19 04:24:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:23:00;2019-06-19 04:24:00;1;60;125;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:23:00;2019-06-19 04:24:00;1;60;117;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:23:00;2019-06-19 04:24:00;1;180;119;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:23:00;2019-06-19 04:24:00;1;540;104;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:24:00;2019-06-19 04:25:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:24:00;2019-06-19 04:25:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:24:00;2019-06-19 04:25:00;1;180;126;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:24:00;2019-06-19 04:25:00;1;540;122;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:24:00;2019-06-19 04:25:00;1;540;109;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:25:00;2019-06-19 04:26:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:25:00;2019-06-19 04:26:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:25:00;2019-06-19 04:26:00;1;180;126;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:25:00;2019-06-19 04:26:00;1;660;123;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:25:00;2019-06-19 04:26:00;1;360;98;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:26:00;2019-06-19 04:27:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:26:00;2019-06-19 04:27:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
2019-06-19 04:26:00;2019-06-19 04:27:00;1;60;130;0041hrl0151ra;5;northBound;lane3;52.25886;4.6849
2019-06-19 04:26:00;2019-06-19 04:27:00;1;240;124;0041hrl0151ra;5;northBound;lane4;52.25886;4.6849
2019-06-19 04:26:00;2019-06-19 04:27:00;1;360;97;0041hrl0151ra;5;northBound;lane5;52.25886;4.6849
2019-06-19 04:27:00;2019-06-19 04:28:00;1;0;-1;0041hrl0151ra;5;northBound;lane1;52.25886;4.6849
2019-06-19 04:27:00;2019-06-19 04:28:00;1;0;-1;0041hrl0151ra;5;northBound;lane2;52.25886;4.6849
