start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2022-06-20 01:19:00,2022-06-20 01:20:00,1,60,98,0131hrr0099ra,1100
2022-06-20 01:19:00,2022-06-20 01:20:00,1,120,105,0131hrr0099ra,1100
2022-06-20 01:20:00,2022-06-20 01:21:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:20:00,2022-06-20 01:21:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:20:00,2022-06-20 01:21:00,1,120,116,0131hrr0099ra,1100
2022-06-20 01:21:00,2022-06-20 01:22:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:21:00,2022-06-20 01:22:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:21:00,2022-06-20 01:22:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:22:00,2022-06-20 01:23:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:22:00,2022-06-20 01:23:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:22:00,2022-06-20 01:23:00,1,120,92,0131hrr0099ra,1100
2022-06-20 01:23:00,2022-06-20 01:24:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:23:00,2022-06-20 01:24:00,1,120,97,0131hrr0099ra,1100
2022-06-20 01:23:00,2022-06-20 01:24:00,1,420,112,0131hrr0099ra,1100
2022-06-20 01:24:00,2022-06-20 01:25:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:24:00,2022-06-20 01:25:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:24:00,2022-06-20 01:25:00,1,60,106,0131hrr0099ra,1100
2022-06-20 01:25:00,2022-06-20 01:26:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:25:00,2022-06-20 01:26:00,1,120,109,0131hrr0099ra,1100
2022-06-20 01:25:00,2022-06-20 01:26:00,1,240,105,0131hrr0099ra,1100
2022-06-20 01:26:00,2022-06-20 01:27:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:26:00,2022-06-20 01:27:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:26:00,2022-06-20 01:27:00,1,120,105,0131hrr0099ra,1100
2022-06-20 01:27:00,2022-06-20 01:28:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:27:00,2022-06-20 01:28:00,1,60,129,0131hrr0099ra,1100
2022-06-20 01:27:00,2022-06-20 01:28:00,1,300,104,0131hrr0099ra,1100
2022-06-20 01:28:00,2022-06-20 01:29:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:28:00,2022-06-20 01:29:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:28:00,2022-06-20 01:29:00,1,240,107,0131hrr0099ra,1100
2022-06-20 01:29:00,2022-06-20 01:30:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:29:00,2022-06-20 01:30:00,1,60,94,0131hrr0099ra,1100
2022-06-20 01:29:00,2022-06-20 01:30:00,1,120,96,0131hrr0099ra,1100
2022-06-20 01:30:00,2022-06-20 01:31:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:30:00,2022-06-20 01:31:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:30:00,2022-06-20 01:31:00,1,240,100,0131hrr0099ra,1100
2022-06-20 01:31:00,2022-06-20 01:32:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:31:00,2022-06-20 01:32:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:31:00,2022-06-20 01:32:00,1,180,94,0131hrr0099ra,1100
2022-06-20 01:32:00,2022-06-20 01:33:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:32:00,2022-06-20 01:33:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:32:00,2022-06-20 01:33:00,1,60,123,0131hrr0099ra,1100
2022-06-20 01:33:00,2022-06-20 01:34:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:33:00,2022-06-20 01:34:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:33:00,2022-06-20 01:34:00,1,360,105,0131hrr0099ra,1100
2022-06-20 01:34:00,2022-06-20 01:35:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:34:00,2022-06-20 01:35:00,1,60,125,0131hrr0099ra,1100
2022-06-20 01:34:00,2022-06-20 01:35:00,1,60,134,0131hrr0099ra,1100
2022-06-20 01:35:00,2022-06-20 01:36:00,1,0,-1,0131hrr0099ra,1100
