start_meetperiode;eind_meetperiode;gebruikte_minuten_intensiteit;gem_intensiteit;gem_snelheid;naam_meetlocatie_mst;totaal_aantal_rijstroken;rijstrook_rijbaan;start_locatie_latitude;start_locatie_longitude
2019-10-17 00:48:00;2019-10-17 00:49:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:48:00;2019-10-17 00:49:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:48:00;2019-10-17 00:49:00;1;180;95;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:49:00;2019-10-17 00:50:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:49:00;2019-10-17 00:50:00;1;60;145;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:49:00;2019-10-17 00:50:00;1;120;103;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:50:00;2019-10-17 00:51:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:50:00;2019-10-17 00:51:00;1;120;121;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:50:00;2019-10-17 00:51:00;1;360;116;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:51:00;2019-10-17 00:52:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:51:00;2019-10-17 00:52:00;1;120;134;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:51:00;2019-10-17 00:52:00;1;180;89;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:52:00;2019-10-17 00:53:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:52:00;2019-10-17 00:53:00;1;60;120;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:52:00;2019-10-17 00:53:00;1;420;106;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:53:00;2019-10-17 00:54:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:53:00;2019-10-17 00:54:00;1;60;112;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:53:00;2019-10-17 00:54:00;1;300;102;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:54:00;2019-10-17 00:55:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:54:00;2019-10-17 00:55:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:54:00;2019-10-17 00:55:00;1;180;102;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:55:00;2019-10-17 00:56:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:55:00;2019-10-17 00:56:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:55:00;2019-10-17 00:56:00;1;180;108;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:56:00;2019-10-17 00:57:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:56:00;2019-10-17 00:57:00;1;60;122;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:56:00;2019-10-17 00:57:00;1;300;108;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:57:00;2019-10-17 00:58:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:57:00;2019-10-17 00:58:00;1;60;94;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:57:00;2019-10-17 00:58:00;1;120;93;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:58:00;2019-10-17 00:59:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:58:00;2019-10-17 00:59:00;1;60;151;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:58:00;2019-10-17 00:59:00;1;120;100;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:59:00;2019-10-17 01:00:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:59:00;2019-10-17 01:00:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:59:00;2019-10-17 01:00:00;1;180;120;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:00:00;2019-10-17 01:01:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:00:00;2019-10-17 01:01:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:00:00;2019-10-17 01:01:00;1;120;85;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:01:00;2019-10-17 01:02:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:01:00;2019-10-17 01:02:00;1;180;116;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:01:00;2019-10-17 01:02:00;1;60;101;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:02:00;2019-10-17 01:03:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:02:00;2019-10-17 01:03:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:02:00;2019-10-17 01:03:00;1;420;105;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:03:00;2019-10-17 01:04:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:03:00;2019-10-17 01:04:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:03:00;2019-10-17 01:04:00;1;0;-1;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:04:00;2019-10-17 01:05:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:04:00;2019-10-17 01:05:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:04:00;2019-10-17 01:05:00;1;180;110;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:05:00;2019-10-17 01:06:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:05:00;2019-10-17 01:06:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:05:00;2019-10-17 01:06:00;1;0;-1;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:06:00;2019-10-17 01:07:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:06:00;2019-10-17 01:07:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:06:00;2019-10-17 01:07:00;1;120;110;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:07:00;2019-10-17 01:08:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:07:00;2019-10-17 01:08:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:07:00;2019-10-17 01:08:00;1;60;115;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:08:00;2019-10-17 01:09:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:08:00;2019-10-17 01:09:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:08:00;2019-10-17 01:09:00;1;60;138;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:09:00;2019-10-17 01:10:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 01:09:00;2019-10-17 01:10:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 01:09:00;2019-10-17 01:10:00;1;120;99;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 01:10:00;2019-10-17 01:11:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
