start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2019-10-15 13:30:00,2019-10-15 13:45:00,15,1256,90,39,0131hrr0132ra,2700
2019-10-15 13:45:00,2019-10-15 14:00:00,15,764,113,44,0131hrr0132ra,2700
2019-10-15 13:45:00,2019-10-15 14:00:00,15,1656,102,5,0131hrr0132ra,2700
2019-10-15 13:45:00,2019-10-15 14:00:00,15,1192,91,46,0131hrr0132ra,2700
2019-10-15 14:00:00,2019-10-15 14:15:00,15,664,116,12,0131hrr0132ra,2700
2019-10-15 14:00:00,2019-10-15 14:15:00,15,1544,103,29,0131hrr0132ra,2700
2019-10-15 14:00:00,2019-10-15 14:15:00,15,1284,92,54,0131hrr0132ra,2700
2019-10-15 14:15:00,2019-10-15 14:30:00,15,1064,111,4,0131hrr0132ra,2700
2019-10-15 14:15:00,2019-10-15 14:30:00,15,1852,101,23,0131hrr0132ra,2700
2019-10-15 14:15:00,2019-10-15 14:30:00,15,1292,91,53,0131hrr0132ra,2700
2019-10-15 14:30:00,2019-10-15 14:45:00,15,1348,110,03,0131hrr0132ra,2700
2019-10-15 14:30:00,2019-10-15 14:45:00,15,1992,99,46,0131hrr0132ra,2700
2019-10-15 14:30:00,2019-10-15 14:45:00,15,1356,90,24,0131hrr0132ra,2700
2019-10-15 14:45:00,2019-10-15 15:00:00,15,1220,110,73,0131hrr0132ra,2700
2019-10-15 14:45:00,2019-10-15 15:00:00,15,2000,101,26,0131hrr0132ra,2700
2019-10-15 14:45:00,2019-10-15 15:00:00,15,1304,90,79,0131hrr0132ra,2700
2019-10-15 15:00:00,2019-10-15 15:15:00,15,1336,111,57,0131hrr0132ra,2700
2019-10-15 15:00:00,2019-10-15 15:15:00,15,1992,101,11,0131hrr0132ra,2700
2019-10-15 15:00:00,2019-10-15 15:15:00,15,1344,91,29,0131hrr0132ra,2700
2019-10-15 15:15:00,2019-10-15 15:30:00,15,1996,103,55,0131hrr0132ra,2700
2019-10-15 15:15:00,2019-10-15 15:30:00,15,2228,95,89,0131hrr0132ra,2700
2019-10-15 15:15:00,2019-10-15 15:30:00,15,1504,87,84,0131hrr0132ra,2700
2019-10-15 15:30:00,2019-10-15 15:45:00,15,1560,34,28,0131hrr0132ra,2700
2019-10-15 15:30:00,2019-10-15 15:45:00,15,1464,34,23,0131hrr0132ra,2700
2019-10-15 15:30:00,2019-10-15 15:45:00,15,1216,30,22,0131hrr0132ra,2700
2019-10-15 15:45:00,2019-10-15 16:00:00,15,1420,24,93,0131hrr0132ra,2700
2019-10-15 15:45:00,2019-10-15 16:00:00,15,1376,25,22,0131hrr0132ra,2700
2019-10-15 15:45:00,2019-10-15 16:00:00,15,1160,19,74,0131hrr0132ra,2700
2019-10-15 16:00:00,2019-10-15 16:15:00,15,1596,37,53,0131hrr0132ra,2700
2019-10-15 16:00:00,2019-10-15 16:15:00,15,1472,41,56,0131hrr0132ra,2700
2019-10-15 16:00:00,2019-10-15 16:15:00,15,1376,40,36,0131hrr0132ra,2700
2019-10-15 16:15:00,2019-10-15 16:30:00,15,1824,57,51,0131hrr0132ra,2700
2019-10-15 16:15:00,2019-10-15 16:30:00,15,1712,52,46,0131hrr0132ra,2700
2019-10-15 16:15:00,2019-10-15 16:30:00,15,1536,56,12,0131hrr0132ra,2700
2019-10-15 16:30:00,2019-10-15 16:45:00,15,1684,48,67,0131hrr0132ra,2700
2019-10-15 16:30:00,2019-10-15 16:45:00,15,1624,44,19,0131hrr0132ra,2700
2019-10-15 16:30:00,2019-10-15 16:45:00,15,1432,39,83,0131hrr0132ra,2700
2019-10-15 16:45:00,2019-10-15 17:00:00,15,1768,45,64,0131hrr0132ra,2700
2019-10-15 16:45:00,2019-10-15 17:00:00,15,1652,46,13,0131hrr0132ra,2700
2019-10-15 16:45:00,2019-10-15 17:00:00,15,1512,41,78,0131hrr0132ra,2700
2019-10-15 17:00:00,2019-10-15 17:15:00,15,1500,36,53,0131hrr0132ra,2700
2019-10-15 17:00:00,2019-10-15 17:15:00,15,1424,35,48,0131hrr0132ra,2700
2019-10-15 17:00:00,2019-10-15 17:15:00,15,1324,27,42,0131hrr0132ra,2700
2019-10-15 17:15:00,2019-10-15 17:30:00,15,1504,32,73,0131hrr0132ra,2700
2019-10-15 17:15:00,2019-10-15 17:30:00,15,1520,32,88,0131hrr0132ra,2700
2019-10-15 17:15:00,2019-10-15 17:30:00,15,1328,26,05,0131hrr0132ra,2700
2019-10-15 17:30:00,2019-10-15 17:45:00,15,1580,40,32,0131hrr0132ra,2700
